Transaction,Purchase_Date,Customer_ID,Gender,Marital_Status,Homeowner,Children,Annual_Income,City,State_or_Province,Country,Product_Family,Product_Department,Product_Category,Units_Sold,Revenue
11281,9/1/2013,6240,M,S,N,4,$30K - $50K,Camacho,Zacatecas,Mexico,Non-Consumable,Household,Paper Products,3,$4.94
11282,9/1/2013,4228,M,M,Y,4,$30K - $50K,Seattle,WA,USA,Food,Deli,Meat,3,$2.30
11283,9/1/2013,1502,F,S,N,5,$70K - $90K,Vancouver,BC,Canada,Food,Frozen Foods,Frozen Desserts,2,$7.68
11284,9/1/2013,2039,F,S,N,1,$30K - $50K,Portland,OR,USA,Food,Baking Goods,Baking Goods,4,$18.30
11285,9/1/2013,1559,F,S,Y,2,$10K - $30K,Beverly Hills,CA,USA,Food,Produce,Fruit,4,$8.77
11286,9/1/2013,3066,F,S,Y,5,$70K - $90K,San Diego,CA,USA,Food,Produce,Vegetables,3,$9.87
11287,9/1/2013,5452,F,S,N,2,$90K - $110K,Salem,OR,USA,Food,Produce,Fruit,3,$13.45
11288,9/1/2013,1135,F,M,Y,2,$30K - $50K,Mexico City,DF,Mexico,Non-Consumable,Household,Electrical,3,$13.15
11289,9/1/2013,1442,F,M,Y,3,$30K - $50K,Bremerton,WA,USA,Food,Frozen Foods,Meat,4,$7.96
11290,9/2/2013,7166,M,S,N,0,$70K - $90K,Vancouver,BC,Canada,Food,Dairy,Dairy,5,$40.60
11291,9/2/2013,366,M,S,Y,2,$130K - $150K,San Diego,CA,USA,Food,Frozen Foods,Frozen Entrees,5,$22.08
11292,9/2/2013,1669,F,M,Y,5,$30K - $50K,Portland,OR,USA,Food,Baked Goods,Bread,6,$23.14
11293,9/2/2013,6932,F,S,N,2,$30K - $50K,Salem,OR,USA,Non-Consumable,Checkout,Miscellaneous,2,$4.87
11294,9/2/2013,7843,F,S,N,4,$30K - $50K,Bellingham,WA,USA,Food,Snack Foods,Snack Foods,5,$7.40
11295,9/2/2013,9833,M,S,Y,1,$30K - $50K,San Andres,DF,Mexico,Food,Produce,Vegetables,4,$10.25
11296,9/2/2013,1848,M,S,Y,0,$50K - $70K,Portland,OR,USA,Non-Consumable,Health and Hygiene,Bathroom Products,3,$10.21
11297,9/2/2013,5820,M,S,Y,1,$10K - $30K,Tacoma,WA,USA,Food,Baked Goods,Bread,3,$17.37
11298,9/2/2013,2921,F,S,Y,4,$30K - $50K,Spokane,WA,USA,Food,Snack Foods,Snack Foods,3,$15.11
11299,9/2/2013,5592,F,S,Y,1,$10K - $30K,Spokane,WA,USA,Food,Produce,Vegetables,4,$3.96
11300,9/2/2013,1636,F,S,Y,2,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Produce,Vegetables,4,$14.26
11301,9/2/2013,7182,F,S,Y,1,$10K - $30K,Salem,OR,USA,Food,Baked Goods,Bread,5,$24.61
11302,9/2/2013,5036,M,S,N,1,$30K - $50K,Victoria,BC,Canada,Food,Baking Goods,Jams and Jellies,5,$11.84
11303,9/2/2013,4958,M,S,N,1,$90K - $110K,Yakima,WA,USA,Non-Consumable,Household,Cleaning Supplies,3,$10.51
11304,9/2/2013,5742,F,S,Y,4,$70K - $90K,Spokane,WA,USA,Food,Frozen Foods,Vegetables,4,$16.65
11305,9/3/2013,1553,F,M,Y,1,$30K - $50K,Acapulco,Guerrero,Mexico,Drink,Alcoholic Beverages,Beer and Wine,6,$39.42
11306,9/3/2013,6565,F,S,N,0,$10K - $30K,Seattle,WA,USA,Drink,Alcoholic Beverages,Beer and Wine,4,$27.36
11307,9/3/2013,6010,M,S,N,1,$50K - $70K,San Andres,DF,Mexico,Food,Meat,Meat,5,$8.15
11308,9/3/2013,9484,M,S,N,4,$50K - $70K,San Andres,DF,Mexico,Food,Meat,Meat,3,$6.71
11309,9/3/2013,6524,M,S,N,3,$30K - $50K,Seattle,WA,USA,Food,Canned Foods,Canned Sardines,3,$8.84
11310,9/3/2013,1917,M,M,N,1,$70K - $90K,Yakima,WA,USA,Food,Baked Goods,Bread,4,$32.54
11311,9/3/2013,9781,F,S,Y,1,$50K - $70K,Bremerton,WA,USA,Food,Canned Foods,Canned Clams,3,$1.90
11312,9/3/2013,3231,M,S,N,3,$10K - $30K,Tacoma,WA,USA,Food,Produce,Fruit,5,$18.93
11313,9/3/2013,3021,F,M,N,3,$50K - $70K,Spokane,WA,USA,Food,Produce,Vegetables,5,$21.67
11314,9/3/2013,9770,M,S,Y,4,$10K - $30K,Los Angeles,CA,USA,Non-Consumable,Periodicals,Magazines,4,$8.79
11315,9/3/2013,5195,M,M,Y,0,$30K - $50K,Seattle,WA,USA,Food,Frozen Foods,Vegetables,2,$5.30
11316,9/3/2013,2090,F,S,N,2,$10K - $30K,Seattle,WA,USA,Food,Snacks,Candy,3,$25.58
11317,9/3/2013,7072,F,S,Y,2,$90K - $110K,Spokane,WA,USA,Food,Frozen Foods,Meat,3,$6.74
11318,9/3/2013,2371,M,S,N,1,$10K - $30K,Spokane,WA,USA,Food,Eggs,Eggs,5,$17.74
11319,9/3/2013,2587,F,M,N,1,$70K - $90K,Spokane,WA,USA,Non-Consumable,Health and Hygiene,Bathroom Products,5,$19.89
11320,9/3/2013,4547,M,S,N,4,$30K - $50K,Salem,OR,USA,Food,Produce,Vegetables,4,$15.92
11321,9/3/2013,4583,F,M,N,5,$30K - $50K,Salem,OR,USA,Food,Dairy,Dairy,3,$8.14
11322,9/3/2013,8946,M,S,Y,2,$130K - $150K,Yakima,WA,USA,Non-Consumable,Household,Electrical,6,$40.72
11323,9/3/2013,6582,F,M,Y,2,$10K - $30K,Vancouver,BC,Canada,Food,Canned Foods,Canned Oysters,6,$22.05
11324,9/3/2013,1448,F,M,N,3,$70K - $90K,San Andres,DF,Mexico,Food,Produce,Vegetables,5,$20.52
11325,9/3/2013,3186,F,M,N,3,$70K - $90K,Camacho,Zacatecas,Mexico,Food,Canned Foods,Vegetables,3,$16.77
11326,9/3/2013,5666,M,S,N,4,$10K - $30K,Victoria,BC,Canada,Food,Frozen Foods,Pizza,4,$8.06
11327,9/3/2013,952,M,M,Y,2,$50K - $70K,Vancouver,BC,Canada,Food,Starchy Foods,Starchy Foods,6,$10.51
11328,9/3/2013,3864,M,S,N,3,$70K - $90K,Merida,Yucatan,Mexico,Drink,Alcoholic Beverages,Beer and Wine,3,$10.71
11329,9/3/2013,6350,F,M,Y,2,$70K - $90K,Salem,OR,USA,Food,Deli,Meat,2,$4.03
11330,9/3/2013,4958,M,S,N,1,$90K - $110K,Yakima,WA,USA,Food,Baking Goods,Jams and Jellies,2,$2.70
11331,9/3/2013,7643,M,S,Y,4,$10K - $30K,San Diego,CA,USA,Food,Frozen Foods,Vegetables,4,$10.03
11332,9/4/2013,1692,F,M,Y,3,$50K - $70K,San Diego,CA,USA,Non-Consumable,Health and Hygiene,Hygiene,4,$2.16
11333,9/4/2013,9993,M,S,N,1,$30K - $50K,San Andres,DF,Mexico,Drink,Alcoholic Beverages,Beer and Wine,4,$15.04
11334,9/4/2013,1240,F,M,Y,2,$50K - $70K,Seattle,WA,USA,Food,Dairy,Dairy,5,$10.30
11335,9/4/2013,7607,F,M,Y,5,$50K - $70K,Tacoma,WA,USA,Non-Consumable,Periodicals,Magazines,4,$2.81
11336,9/4/2013,8827,M,S,Y,0,$150K +,Vancouver,BC,Canada,Food,Frozen Foods,Frozen Entrees,5,$6.71
11337,9/4/2013,2448,F,S,Y,1,$10K - $30K,Spokane,WA,USA,Non-Consumable,Household,Hardware,4,$19.44
11338,9/4/2013,1117,M,S,Y,5,$30K - $50K,San Andres,DF,Mexico,Non-Consumable,Health and Hygiene,Cold Remedies,4,$7.00
11339,9/4/2013,9634,M,M,Y,3,$110K - $130K,Orizaba,Veracruz,Mexico,Food,Frozen Foods,Pizza,6,$4.99
11340,9/4/2013,9569,M,S,Y,5,$30K - $50K,Seattle,WA,USA,Food,Baking Goods,Baking Goods,4,$5.08
11341,9/4/2013,4831,F,S,Y,0,$30K - $50K,Vancouver,BC,Canada,Drink,Dairy,Dairy,4,$6.34
11342,9/4/2013,177,M,M,N,0,$10K - $30K,Salem,OR,USA,Food,Frozen Foods,Vegetables,3,$10.07
11343,9/4/2013,1424,M,M,Y,3,$30K - $50K,San Andres,DF,Mexico,Food,Frozen Foods,Meat,3,$4.46
11344,9/4/2013,3760,F,S,N,4,$70K - $90K,San Andres,DF,Mexico,Food,Deli,Side Dishes,3,$18.60
11345,9/4/2013,6227,F,M,Y,3,$50K - $70K,Hidalgo,Zacatecas,Mexico,Food,Deli,Meat,5,$11.52
11346,9/4/2013,8510,F,M,Y,3,$30K - $50K,Mexico City,DF,Mexico,Food,Dairy,Dairy,4,$26.93
11347,9/4/2013,7890,F,M,N,1,$50K - $70K,San Diego,CA,USA,Food,Produce,Vegetables,4,$3.78
11348,9/4/2013,9049,M,S,N,0,$130K - $150K,Acapulco,Guerrero,Mexico,Food,Baking Goods,Jams and Jellies,5,$20.52
11349,9/4/2013,2422,F,S,N,1,$30K - $50K,Salem,OR,USA,Food,Produce,Vegetables,6,$17.20
11350,9/4/2013,8087,F,M,Y,2,$10K - $30K,Merida,Yucatan,Mexico,Food,Canned Foods,Canned Soup,4,$4.77
11351,9/4/2013,8204,M,S,N,3,$10K - $30K,Merida,Yucatan,Mexico,Food,Dairy,Dairy,4,$23.71
11352,9/4/2013,6047,M,S,N,3,$10K - $30K,Tacoma,WA,USA,Food,Frozen Foods,Vegetables,4,$9.93
11353,9/4/2013,9979,M,S,Y,4,$30K - $50K,Beverly Hills,CA,USA,Food,Canned Products,Fruit,6,$15.07
11354,9/4/2013,8870,M,S,N,1,$70K - $90K,Merida,Yucatan,Mexico,Food,Baking Goods,Jams and Jellies,4,$8.72
11355,9/5/2013,2984,F,M,Y,2,$130K - $150K,Guadalajara,Jalisco,Mexico,Food,Snack Foods,Snack Foods,1,$6.62
11356,9/5/2013,8797,M,M,Y,5,$110K - $130K,Portland,OR,USA,Non-Consumable,Periodicals,Magazines,4,$16.40
11357,9/5/2013,1930,F,S,N,4,$10K - $30K,Merida,Yucatan,Mexico,Drink,Dairy,Dairy,4,$15.50
11358,9/5/2013,4913,M,S,Y,1,$90K - $110K,Merida,Yucatan,Mexico,Food,Baking Goods,Baking Goods,3,$7.50
11359,9/5/2013,8281,F,M,N,3,$10K - $30K,Tacoma,WA,USA,Drink,Dairy,Dairy,4,$5.54
11360,9/5/2013,7079,F,S,Y,4,$30K - $50K,Portland,OR,USA,Food,Snack Foods,Snack Foods,4,$5.38
11361,9/5/2013,1681,F,M,Y,5,$70K - $90K,Salem,OR,USA,Drink,Alcoholic Beverages,Beer and Wine,7,$22.49
11362,9/5/2013,10173,F,M,N,0,$30K - $50K,Spokane,WA,USA,Food,Dairy,Dairy,4,$9.13
11363,9/5/2013,9606,F,S,N,0,$70K - $90K,Mexico City,DF,Mexico,Non-Consumable,Health and Hygiene,Pain Relievers,5,$17.04
11364,9/5/2013,4615,F,M,Y,2,$110K - $130K,Tacoma,WA,USA,Food,Produce,Fruit,5,$6.01
11365,9/5/2013,6863,M,S,N,2,$70K - $90K,Camacho,Zacatecas,Mexico,Food,Deli,Side Dishes,6,$7.98
11366,9/5/2013,8296,M,M,Y,5,$10K - $30K,Los Angeles,CA,USA,Non-Consumable,Household,Hardware,5,$8.65
11367,9/5/2013,2088,M,M,Y,0,$90K - $110K,Los Angeles,CA,USA,Drink,Beverages,Hot Beverages,4,$20.59
11368,9/5/2013,3002,M,S,Y,0,$110K - $130K,San Andres,DF,Mexico,Drink,Alcoholic Beverages,Beer and Wine,5,$15.50
11369,9/5/2013,7767,M,S,Y,0,$30K - $50K,San Diego,CA,USA,Food,Produce,Fruit,3,$23.67
11370,9/5/2013,3584,M,S,N,2,$30K - $50K,Camacho,Zacatecas,Mexico,Food,Starchy Foods,Starchy Foods,3,$9.44
11371,9/5/2013,310,F,S,Y,1,$50K - $70K,San Andres,DF,Mexico,Non-Consumable,Checkout,Hardware,4,$15.41
11372,9/5/2013,4666,F,M,Y,3,$90K - $110K,Salem,OR,USA,Food,Snacks,Candy,3,$10.90
11373,9/5/2013,6956,F,M,Y,4,$30K - $50K,Salem,OR,USA,Food,Frozen Foods,Frozen Entrees,4,$17.98
11374,9/5/2013,2450,F,M,N,0,$30K - $50K,San Andres,DF,Mexico,Food,Baking Goods,Baking Goods,2,$9.60
11375,9/5/2013,2551,F,M,N,4,$70K - $90K,Camacho,Zacatecas,Mexico,Food,Dairy,Dairy,4,$13.03
11376,9/5/2013,5465,M,S,Y,1,$30K - $50K,Vancouver,BC,Canada,Food,Deli,Meat,4,$5.72
11377,9/5/2013,6334,F,M,Y,1,$50K - $70K,Mexico City,DF,Mexico,Non-Consumable,Household,Kitchen Products,4,$2.81
11378,9/5/2013,1770,M,S,N,5,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Baking Goods,Jams and Jellies,5,$8.17
11379,9/5/2013,4870,M,S,N,3,$30K - $50K,Vancouver,BC,Canada,Non-Consumable,Health and Hygiene,Cold Remedies,5,$13.46
11380,9/5/2013,9328,M,S,Y,1,$10K - $30K,Vancouver,BC,Canada,Food,Produce,Vegetables,3,$15.40
11381,9/5/2013,3982,F,S,N,3,$30K - $50K,Merida,Yucatan,Mexico,Food,Baked Goods,Bread,5,$7.37
11382,9/5/2013,5148,F,S,Y,0,$30K - $50K,Hidalgo,Zacatecas,Mexico,Non-Consumable,Health and Hygiene,Pain Relievers,4,$9.52
11383,9/5/2013,8228,F,S,N,1,$50K - $70K,Orizaba,Veracruz,Mexico,Food,Deli,Meat,4,$9.02
11384,9/6/2013,7852,F,M,Y,3,$70K - $90K,Portland,OR,USA,Food,Produce,Vegetables,4,$22.01
11385,9/6/2013,4961,M,S,Y,4,$30K - $50K,Salem,OR,USA,Food,Frozen Foods,Breakfast Foods,4,$3.36
11386,9/6/2013,8698,F,S,Y,5,$10K - $30K,San Andres,DF,Mexico,Food,Frozen Foods,Vegetables,5,$9.60
11387,9/6/2013,3016,F,S,N,1,$10K - $30K,Vancouver,BC,Canada,Food,Baking Goods,Baking Goods,3,$5.09
11388,9/6/2013,5831,M,S,N,3,$30K - $50K,Bremerton,WA,USA,Food,Produce,Vegetables,4,$28.45
11389,9/6/2013,8647,F,S,N,1,$50K - $70K,Bremerton,WA,USA,Food,Starchy Foods,Starchy Foods,4,$13.50
11390,9/6/2013,4620,F,M,Y,1,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Canned Foods,Canned Soup,3,$6.53
11391,9/6/2013,1612,M,M,Y,3,$130K - $150K,Hidalgo,Zacatecas,Mexico,Food,Seafood,Seafood,5,$22.85
11392,9/6/2013,9527,F,S,N,1,$70K - $90K,Beverly Hills,CA,USA,Drink,Beverages,Hot Beverages,3,$12.93
11393,9/6/2013,10081,M,S,Y,3,$110K - $130K,Seattle,WA,USA,Non-Consumable,Health and Hygiene,Pain Relievers,4,$4.42
11394,9/6/2013,1366,F,S,N,4,$90K - $110K,Salem,OR,USA,Food,Produce,Fruit,4,$4.03
11395,9/6/2013,2762,M,S,N,2,$70K - $90K,Salem,OR,USA,Food,Produce,Fruit,5,$34.66
11396,9/6/2013,8363,F,M,Y,5,$70K - $90K,Hidalgo,Zacatecas,Mexico,Food,Baking Goods,Jams and Jellies,6,$16.18
11397,9/6/2013,5040,M,M,Y,3,$30K - $50K,Seattle,WA,USA,Food,Frozen Foods,Pizza,2,$2.62
11398,9/6/2013,8687,F,S,N,2,$30K - $50K,Yakima,WA,USA,Non-Consumable,Household,Electrical,5,$10.37
11399,9/6/2013,7593,F,S,Y,3,$10K - $30K,Camacho,Zacatecas,Mexico,Food,Baked Goods,Bread,3,$7.85
11400,9/6/2013,5977,M,S,N,1,$70K - $90K,Seattle,WA,USA,Food,Dairy,Dairy,5,$7.83
11401,9/6/2013,7610,M,S,Y,0,$10K - $30K,San Andres,DF,Mexico,Food,Canned Foods,Vegetables,3,$7.97
11402,9/6/2013,272,F,S,N,0,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Snack Foods,Snack Foods,4,$16.27
11403,9/6/2013,7890,F,M,N,1,$50K - $70K,San Diego,CA,USA,Food,Frozen Foods,Breakfast Foods,4,$22.40
11404,9/7/2013,1183,M,S,Y,3,$50K - $70K,Orizaba,Veracruz,Mexico,Drink,Beverages,Pure Juice Beverages,5,$17.89
11405,9/7/2013,655,F,M,Y,1,$90K - $110K,Victoria,BC,Canada,Food,Canned Foods,Vegetables,5,$14.76
11406,9/7/2013,1571,F,S,Y,0,$90K - $110K,Hidalgo,Zacatecas,Mexico,Food,Snack Foods,Snack Foods,4,$4.11
11407,9/7/2013,9601,M,S,Y,0,$130K - $150K,Portland,OR,USA,Food,Snack Foods,Snack Foods,3,$6.90
11408,9/7/2013,8345,F,S,Y,3,$30K - $50K,Merida,Yucatan,Mexico,Food,Produce,Vegetables,3,$13.10
11409,9/7/2013,4766,F,M,Y,2,$30K - $50K,San Andres,DF,Mexico,Food,Baking Goods,Jams and Jellies,4,$3.89
11410,9/7/2013,5449,F,S,Y,3,$30K - $50K,Seattle,WA,USA,Food,Baking Goods,Baking Goods,4,$8.02
11411,9/7/2013,7166,M,S,N,0,$70K - $90K,Vancouver,BC,Canada,Non-Consumable,Health and Hygiene,Bathroom Products,5,$5.47
11412,9/7/2013,6962,F,S,N,2,$50K - $70K,San Andres,DF,Mexico,Food,Frozen Foods,Pizza,3,$13.49
11413,9/7/2013,2942,F,S,N,3,$30K - $50K,Tacoma,WA,USA,Non-Consumable,Household,Paper Products,5,$18.06
11414,9/7/2013,6161,F,S,N,1,$10K - $30K,Tacoma,WA,USA,Food,Breakfast Foods,Breakfast Foods,5,$17.86
11415,9/7/2013,218,M,S,Y,2,$70K - $90K,San Andres,DF,Mexico,Drink,Alcoholic Beverages,Beer and Wine,4,$26.59
11416,9/7/2013,8640,F,M,N,4,$70K - $90K,Seattle,WA,USA,Non-Consumable,Household,Electrical,5,$12.96
11417,9/7/2013,5053,M,M,N,2,$50K - $70K,Orizaba,Veracruz,Mexico,Food,Produce,Vegetables,3,$3.28
11418,9/7/2013,1074,M,S,N,0,$30K - $50K,Salem,OR,USA,Food,Produce,Fruit,2,$16.04
11419,9/7/2013,10186,M,S,Y,2,$30K - $50K,Salem,OR,USA,Non-Consumable,Health and Hygiene,Bathroom Products,5,$21.28
11420,9/7/2013,662,F,M,Y,3,$30K - $50K,Portland,OR,USA,Food,Deli,Meat,3,$12.42
11421,9/7/2013,10263,F,S,Y,3,$30K - $50K,San Andres,DF,Mexico,Non-Consumable,Household,Electrical,4,$9.57
11422,9/7/2013,1792,M,S,Y,4,$10K - $30K,Mexico City,DF,Mexico,Food,Dairy,Dairy,6,$14.16
11423,9/7/2013,7231,M,S,Y,3,$130K - $150K,Acapulco,Guerrero,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,4,$16.22
11424,9/7/2013,9304,M,S,N,4,$10K - $30K,Vancouver,BC,Canada,Food,Baking Goods,Baking Goods,2,$10.88
11425,9/7/2013,7221,F,S,N,2,$30K - $50K,Merida,Yucatan,Mexico,Food,Frozen Foods,Pizza,4,$19.53
11426,9/7/2013,8087,F,M,Y,2,$10K - $30K,Merida,Yucatan,Mexico,Drink,Dairy,Dairy,4,$11.17
11427,9/7/2013,5102,F,S,Y,0,$70K - $90K,Merida,Yucatan,Mexico,Non-Consumable,Household,Paper Products,4,$10.35
11428,9/7/2013,6679,M,S,Y,0,$150K +,Merida,Yucatan,Mexico,Food,Snack Foods,Snack Foods,3,$10.74
11429,9/7/2013,1073,M,S,N,5,$30K - $50K,Salem,OR,USA,Food,Frozen Foods,Frozen Desserts,6,$18.78
11430,9/7/2013,9812,F,M,Y,2,$50K - $70K,Salem,OR,USA,Food,Frozen Foods,Vegetables,5,$8.01
11431,9/7/2013,6551,F,S,Y,4,$90K - $110K,Portland,OR,USA,Drink,Beverages,Hot Beverages,6,$13.34
11432,9/8/2013,8649,M,M,Y,4,$50K - $70K,Acapulco,Guerrero,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,3,$12.23
11433,9/8/2013,28,F,S,Y,1,$10K - $30K,Seattle,WA,USA,Food,Starchy Foods,Starchy Foods,3,$3.07
11434,9/8/2013,440,F,M,Y,5,$30K - $50K,Seattle,WA,USA,Food,Snack Foods,Snack Foods,4,$10.38
11435,9/8/2013,5471,M,S,Y,4,$10K - $30K,Beverly Hills,CA,USA,Food,Frozen Foods,Frozen Desserts,3,$31.43
11436,9/8/2013,2114,F,S,Y,3,$30K - $50K,San Andres,DF,Mexico,Drink,Alcoholic Beverages,Beer and Wine,2,$10.30
11437,9/8/2013,10001,F,M,N,1,$30K - $50K,Merida,Yucatan,Mexico,Food,Starchy Foods,Starchy Foods,4,$7.24
11438,9/8/2013,8652,F,M,Y,1,$30K - $50K,Beverly Hills,CA,USA,Drink,Beverages,Pure Juice Beverages,4,$5.28
11439,9/8/2013,2921,F,S,Y,4,$30K - $50K,Spokane,WA,USA,Food,Deli,Meat,5,$6.33
11440,9/8/2013,4953,M,S,N,5,$10K - $30K,Hidalgo,Zacatecas,Mexico,Food,Frozen Foods,Frozen Desserts,5,$18.29
11441,9/8/2013,9227,F,S,Y,1,$10K - $30K,Los Angeles,CA,USA,Food,Canned Foods,Canned Anchovies,5,$20.10
11442,9/8/2013,3912,M,S,N,3,$50K - $70K,Seattle,WA,USA,Drink,Beverages,Drinks,4,$24.89
11443,9/8/2013,8644,M,M,Y,2,$30K - $50K,Salem,OR,USA,Food,Snack Foods,Snack Foods,4,$12.47
11444,9/8/2013,2300,F,S,Y,5,$10K - $30K,Vancouver,BC,Canada,Food,Baked Goods,Bread,6,$23.40
11445,9/8/2013,850,M,M,N,2,$90K - $110K,Hidalgo,Zacatecas,Mexico,Food,Frozen Foods,Frozen Desserts,4,$5.11
11446,9/8/2013,1593,F,S,Y,2,$30K - $50K,Merida,Yucatan,Mexico,Drink,Dairy,Dairy,3,$5.96
11447,9/8/2013,3468,F,S,N,1,$10K - $30K,Orizaba,Veracruz,Mexico,Food,Breakfast Foods,Breakfast Foods,4,$15.18
11448,9/8/2013,9180,M,S,Y,4,$10K - $30K,Beverly Hills,CA,USA,Food,Canned Foods,Canned Sardines,5,$16.20
11449,9/8/2013,4698,F,S,N,2,$50K - $70K,Acapulco,Guerrero,Mexico,Non-Consumable,Household,Electrical,3,$8.68
11450,9/8/2013,8704,F,S,N,3,$50K - $70K,Acapulco,Guerrero,Mexico,Drink,Alcoholic Beverages,Beer and Wine,4,$3.55
11451,9/8/2013,2141,M,S,Y,0,$70K - $90K,Beverly Hills,CA,USA,Food,Canned Foods,Canned Shrimp,5,$16.17
11452,9/8/2013,8151,M,S,Y,0,$30K - $50K,Beverly Hills,CA,USA,Non-Consumable,Household,Kitchen Products,2,$2.29
11453,9/8/2013,238,F,M,Y,1,$10K - $30K,Portland,OR,USA,Non-Consumable,Household,Paper Products,4,$12.24
11454,9/8/2013,8166,M,S,N,2,$130K - $150K,Orizaba,Veracruz,Mexico,Food,Baking Goods,Jams and Jellies,2,$12.38
11455,9/9/2013,2716,F,M,Y,4,$30K - $50K,Salem,OR,USA,Food,Snack Foods,Snack Foods,4,$19.07
11456,9/9/2013,3104,M,S,N,4,$30K - $50K,Portland,OR,USA,Non-Consumable,Household,Cleaning Supplies,2,$7.73
11457,9/9/2013,4026,F,M,Y,5,$90K - $110K,Hidalgo,Zacatecas,Mexico,Food,Snacks,Candy,2,$14.54
11458,9/9/2013,10033,F,S,N,2,$30K - $50K,Bremerton,WA,USA,Food,Baked Goods,Bread,4,$5.38
11459,9/9/2013,8870,M,S,N,1,$70K - $90K,Merida,Yucatan,Mexico,Non-Consumable,Health and Hygiene,Pain Relievers,5,$7.65
11460,9/9/2013,6052,F,M,Y,4,$130K - $150K,San Andres,DF,Mexico,Non-Consumable,Checkout,Hardware,4,$12.14
11461,9/9/2013,8890,M,S,Y,0,$30K - $50K,San Andres,DF,Mexico,Food,Canned Products,Fruit,3,$5.87
11462,9/9/2013,5558,M,M,N,3,$10K - $30K,Vancouver,BC,Canada,Food,Frozen Foods,Breakfast Foods,5,$3.92
11463,9/9/2013,9345,M,S,N,2,$50K - $70K,Seattle,WA,USA,Food,Starchy Foods,Starchy Foods,5,$20.94
11464,9/9/2013,7954,M,S,Y,2,$30K - $50K,Vancouver,BC,Canada,Food,Deli,Meat,6,$8.74
11465,9/9/2013,1896,F,M,Y,3,$10K - $30K,Walla Walla,WA,USA,Food,Starchy Foods,Starchy Foods,2,$4.02
11466,9/9/2013,1563,F,M,Y,4,$30K - $50K,San Andres,DF,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,3,$2.50
11467,9/9/2013,3856,F,M,Y,1,$50K - $70K,Mexico City,DF,Mexico,Non-Consumable,Household,Bathroom Products,3,$2.74
11468,9/9/2013,6499,F,M,Y,3,$70K - $90K,Tacoma,WA,USA,Food,Produce,Vegetables,5,$18.00
11469,9/9/2013,2471,M,S,Y,2,$10K - $30K,Seattle,WA,USA,Food,Breakfast Foods,Breakfast Foods,3,$8.11
11470,9/9/2013,7660,F,S,N,4,$10K - $30K,Los Angeles,CA,USA,Non-Consumable,Household,Kitchen Products,6,$30.91
11471,9/9/2013,5318,M,S,Y,3,$50K - $70K,Orizaba,Veracruz,Mexico,Food,Frozen Foods,Frozen Entrees,4,$8.80
11472,9/9/2013,7261,M,S,Y,1,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Snacks,Candy,5,$23.65
11473,9/9/2013,1663,F,M,Y,2,$30K - $50K,San Andres,DF,Mexico,Food,Produce,Fruit,4,$14.39
11474,9/9/2013,3692,M,S,Y,0,$70K - $90K,Spokane,WA,USA,Food,Produce,Vegetables,5,$20.75
11475,9/9/2013,2973,M,S,N,5,$50K - $70K,Seattle,WA,USA,Non-Consumable,Health and Hygiene,Hygiene,4,$15.16
11476,9/9/2013,1533,M,M,Y,3,$30K - $50K,Bremerton,WA,USA,Food,Baking Goods,Jams and Jellies,4,$10.01
11477,9/9/2013,3901,M,M,Y,3,$70K - $90K,San Andres,DF,Mexico,Non-Consumable,Periodicals,Magazines,4,$13.66
11478,9/9/2013,10095,F,S,Y,1,$90K - $110K,Orizaba,Veracruz,Mexico,Food,Produce,Vegetables,4,$5.90
11479,9/9/2013,9256,F,M,Y,3,$30K - $50K,Salem,OR,USA,Drink,Beverages,Drinks,6,$3.85
11480,9/9/2013,10106,M,M,Y,5,$30K - $50K,Salem,OR,USA,Food,Produce,Vegetables,6,$21.00
11481,9/9/2013,4287,F,S,N,4,$30K - $50K,Seattle,WA,USA,Food,Canned Foods,Canned Soup,6,$9.88
11482,9/9/2013,7239,M,S,N,4,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Baked Goods,Bread,3,$13.54
11483,9/9/2013,8002,F,S,N,3,$30K - $50K,Vancouver,BC,Canada,Food,Produce,Fruit,4,$4.87
11484,9/9/2013,364,F,M,Y,4,$50K - $70K,Los Angeles,CA,USA,Food,Frozen Foods,Pizza,5,$14.92
11485,9/9/2013,2769,M,S,Y,1,$10K - $30K,Spokane,WA,USA,Food,Eggs,Eggs,4,$27.12
11486,9/9/2013,7134,F,M,Y,5,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Frozen Foods,Meat,3,$25.06
11487,9/9/2013,9239,M,M,Y,0,$90K - $110K,Los Angeles,CA,USA,Non-Consumable,Health and Hygiene,Bathroom Products,6,$14.27
11488,9/10/2013,4373,M,S,Y,0,$50K - $70K,Portland,OR,USA,Drink,Dairy,Dairy,3,$7.15
11489,9/10/2013,4325,F,S,N,0,$70K - $90K,Hidalgo,Zacatecas,Mexico,Food,Snack Foods,Snack Foods,2,$12.10
